id,pro_id,last_dip_qty,elapsed_hours,temperature,humidity,total_sales_qty,total_sales_count,total_purchase_qty,total_purchase_count,qty,variance,abs_variance,change_in_qty,true_label,predicted_label
762,14,0.32,24.0000,14.46,56.59,0.25,9,0.48,1,0.04,0.51,0.51,0.51,theft,
763,14,0.04,23.8167,14.20,62.59,0.20,1,0.76,1,0.11,0.49,0.49,0.49,theft,
764,14,0.11,24.0333,18.59,54.35,0.13,6,0.69,1,0.02,0.65,0.65,0.65,theft,
765,14,0.02,24.3500,9.42,44.19,0.41,5,1.48,1,0.00,1.09,1.09,1.09,missing_purchase,
766,14,0.00,24.2667,16.78,46.51,0.07,10,0.25,1,0.19,-0.01,0.01,-0.01,normal,
767,14,0.19,23.8000,17.13,55.61,0.10,5,0.22,1,0.26,0.05,0.05,0.05,evaporation,
768,14,0.26,24.1500,9.21,61.45,0.02,2,0.54,1,0.16,0.62,0.62,0.62,theft,
769,14,0.16,24.4667,13.88,43.78,0.06,5,0.00,0,0.10,0.00,0.00,0.00,normal,
770,14,0.10,23.7500,12.27,59.98,0.05,2,0.17,1,0.18,0.04,0.04,0.04,evaporation,
771,14,0.18,24.1333,19.01,43.85,0.59,7,1.14,1,0.00,0.73,0.73,0.73,missing_purchase,
772,14,0.00,23.7500,14.91,58.15,0.08,10,0.80,1,0.09,0.63,0.63,0.63,theft,
773,14,0.09,23.8667,5.81,46.61,0.06,8,1.69,1,0.03,1.69,1.69,1.69,missing_purchase,
774,14,0.03,23.9167,12.14,51.91,0.34,9,0.77,1,0.05,0.41,0.41,0.41,theft,
775,14,0.05,24.2167,15.58,51.86,0.07,7,0.75,1,0.33,0.40,0.40,0.40,theft,
776,14,0.33,24.4833,16.96,49.55,0.29,1,0.84,1,0.04,0.84,0.84,0.84,missing_purchase,
777,14,0.04,23.6000,18.77,55.94,0.06,5,0.23,1,0.16,0.05,0.05,0.05,evaporation,
778,14,0.16,23.7833,17.03,46.38,0.07,4,0.11,1,0.14,0.06,0.06,0.06,evaporation,
779,14,0.14,24.1167,16.56,53.00,0.72,6,1.45,1,0.00,0.87,0.87,0.87,missing_purchase,
780,14,0.00,24.0833,5.16,40.21,0.17,8,0.68,1,0.48,0.03,0.03,0.03,evaporation,
781,14,0.48,24.2667,9.25,44.83,0.30,4,0.23,1,0.40,0.01,0.01,0.01,normal,
782,14,0.40,24.1667,6.83,63.94,0.24,10,0.95,1,1.08,0.03,0.03,0.03,evaporation,
783,14,1.08,23.6833,18.44,57.39,0.77,8,0.75,1,1.05,0.01,0.01,0.01,normal,
784,14,1.05,23.7833,16.54,57.31,0.87,5,1.43,1,0.18,1.43,1.43,1.43,missing_purchase,
785,14,0.18,23.6667,16.71,46.93,0.12,1,0.41,1,0.06,0.41,0.41,0.41,missing_purchase,
786,14,0.06,23.7667,19.33,46.62,0.06,4,0.19,1,0.19,0.00,0.00,0.00,normal,
787,14,0.19,23.6833,14.68,42.71,0.05,10,0.00,0,0.09,0.05,0.05,0.05,evaporation,
788,14,0.09,24.4667,11.62,46.47,0.03,5,0.36,1,0.06,0.36,0.36,0.36,missing_purchase,
789,14,0.06,24.3167,11.69,62.41,0.18,1,0.55,1,0.00,0.43,0.43,0.43,missing_purchase,
790,14,0.00,24.2000,10.86,43.79,0.02,8,0.65,1,0.63,0.00,0.00,0.00,normal,
791,14,0.63,23.9167,28.13,50.62,0.16,1,0.00,0,0.47,0.00,0.00,0.00,normal,
792,14,0.47,24.2333,27.82,44.64,0.21,6,0.33,1,0.13,0.46,0.46,0.46,theft,
793,14,0.13,23.8167,22.81,47.65,0.03,9,0.12,1,0.21,0.01,0.01,0.01,normal,
794,14,0.21,23.8500,18.97,44.19,0.07,3,0.00,0,0.14,-0.00,0.00,-0.00,normal,
795,14,0.14,23.9000,25.93,40.98,0.15,2,0.66,1,0.10,0.55,0.55,0.55,theft,
796,14,0.10,23.8667,23.84,52.70,0.17,4,0.70,1,0.20,0.43,0.43,0.43,theft,
797,14,0.20,23.7000,18.30,54.93,0.31,5,0.64,1,0.48,0.05,0.05,0.05,evaporation,
798,14,0.48,24.3833,27.74,54.33,0.03,6,0.32,1,0.35,0.42,0.42,0.42,theft,
799,14,0.35,24.3333,26.65,43.11,0.33,9,1.02,1,1.05,-0.01,0.01,-0.01,normal,
800,14,1.05,24.1167,20.80,36.44,0.24,1,0.00,0,0.74,0.07,0.07,0.07,evaporation,
801,14,0.74,24.4667,25.42,39.85,0.02,1,0.00,0,0.71,0.01,0.01,0.01,normal,
802,14,0.71,24.3667,27.52,44.12,0.36,2,0.59,1,0.35,0.59,0.59,0.59,missing_purchase,
803,14,0.35,23.6167,23.97,50.98,0.31,7,1.23,1,1.20,0.07,0.07,0.07,evaporation,
804,14,1.20,24.2167,24.91,37.75,1.04,1,1.72,1,0.16,1.72,1.72,1.72,missing_purchase,
805,14,0.16,24.1167,20.08,36.26,0.12,6,1.16,1,1.20,-0.00,0.00,-0.00,normal,
806,14,1.20,23.9667,20.92,46.64,0.62,10,0.53,1,0.58,0.53,0.53,0.53,missing_purchase,
807,14,0.58,23.9000,27.33,35.31,0.02,3,0.00,0,0.55,0.01,0.01,0.01,normal,
808,14,0.55,24.2500,25.82,52.74,0.21,8,0.00,0,0.27,0.07,0.07,0.07,evaporation,
809,14,0.27,23.7167,19.72,40.42,0.16,3,1.07,1,0.11,1.07,1.07,1.07,missing_purchase,
810,14,0.11,24.1500,26.30,46.93,0.45,2,1.52,1,0.00,1.18,1.18,1.18,missing_purchase,
811,14,0.00,24.1667,27.92,41.02,0.07,4,0.25,1,0.19,-0.01,0.01,-0.01,normal,
812,14,0.19,24.0500,29.72,47.38,0.09,9,0.00,0,0.10,0.00,0.00,0.00,normal,
813,14,0.10,24.3167,25.52,39.16,0.04,8,0.26,1,0.32,0.00,0.00,0.00,normal,
814,14,0.32,23.6667,26.04,35.86,0.05,7,0.00,0,0.18,0.09,0.09,0.09,evaporation,
815,14,0.18,24.1500,27.66,50.17,0.03,1,0.62,1,0.04,0.73,0.73,0.73,theft,
816,14,0.04,23.6833,19.90,35.58,0.03,4,0.23,1,0.17,0.07,0.07,0.07,evaporation,
817,14,0.17,24.1167,24.96,43.38,0.07,4,0.00,0,0.10,0.00,0.00,0.00,normal,
818,14,0.10,23.8333,20.73,39.74,0.04,4,0.15,1,0.22,-0.01,0.01,-0.01,normal,
819,14,0.22,24.1167,23.81,52.81,0.07,10,0.58,1,0.18,0.55,0.55,0.55,theft,
820,14,0.18,23.9000,22.48,44.15,0.09,6,0.62,1,0.02,0.69,0.69,0.69,theft,
821,14,0.02,23.7000,22.03,35.64,0.18,2,1.27,1,0.00,1.11,1.11,1.11,missing_purchase,
822,14,0.00,24.4000,34.52,28.36,0.04,5,0.25,1,0.21,0.00,0.00,0.00,normal,
823,14,0.21,24.3333,39.12,39.06,0.33,10,0.59,1,0.01,0.46,0.46,0.46,theft,
824,14,0.01,24.4000,31.22,28.23,0.11,4,0.27,1,0.05,0.12,0.12,0.12,evaporation,
825,14,0.05,24.3833,34.48,20.29,0.11,4,0.22,1,0.02,0.14,0.14,0.14,evaporation,
826,14,0.02,24.1167,31.11,38.55,0.80,1,1.91,1,0.00,1.13,1.13,1.13,missing_purchase,
827,14,0.00,23.9333,41.72,20.80,0.10,1,0.28,1,0.01,0.17,0.17,0.17,evaporation,
828,14,0.01,23.9167,34.71,35.96,0.07,4,0.27,1,0.09,0.12,0.12,0.12,evaporation,
829,14,0.09,24.3000,28.17,34.64,0.34,3,0.71,1,0.04,0.42,0.42,0.42,theft,
830,14,0.04,23.7500,37.07,21.81,0.05,8,0.21,1,0.19,0.01,0.01,0.01,normal,
831,14,0.19,24.2833,36.17,39.53,0.03,7,0.00,0,0.17,-0.01,0.01,-0.01,normal,
832,14,0.17,24.4167,33.19,29.29,0.07,2,0.00,0,0.10,0.00,0.00,0.00,normal,
833,14,0.10,24.2333,32.66,20.65,0.05,10,0.17,1,0.09,0.13,0.13,0.13,evaporation,
834,14,0.09,24.3333,30.90,33.69,0.23,1,1.35,1,0.00,1.21,1.21,1.21,missing_purchase,
835,14,0.00,24.0333,41.23,33.49,0.11,6,1.81,1,0.00,1.70,1.70,1.70,missing_purchase,
836,14,0.00,23.9833,36.67,27.31,0.08,9,0.80,1,0.10,0.62,0.62,0.62,theft,
837,14,0.10,24.0833,37.93,24.09,0.04,2,0.15,1,0.21,0.00,0.00,0.00,normal,
838,14,0.21,24.2833,41.15,31.60,0.03,4,0.00,0,0.04,0.14,0.14,0.14,evaporation,
839,14,0.04,24.4500,31.74,33.60,0.11,2,0.76,1,0.19,0.50,0.50,0.50,theft,
840,14,0.19,23.9667,34.81,30.53,0.06,9,0.61,1,0.12,0.62,0.62,0.62,theft,
841,14,0.12,24.0667,40.59,29.04,0.32,2,0.93,1,0.00,0.73,0.73,0.73,missing_purchase,
842,14,0.00,23.7000,40.49,29.16,0.19,2,1.36,1,1.18,-0.01,0.01,-0.01,normal,
843,14,1.18,23.7833,29.57,22.96,0.18,1,0.56,1,1.00,0.56,0.56,0.56,missing_purchase,
844,14,1.00,23.8000,33.83,33.65,0.22,7,0.00,0,0.78,0.00,0.00,0.00,normal,
845,14,0.78,24.1833,28.30,23.78,0.40,9,0.34,1,0.38,0.34,0.34,0.34,missing_purchase,
846,14,0.38,24.1833,32.70,31.57,0.24,6,0.42,1,0.09,0.47,0.47,0.47,theft,
847,14,0.09,24.2000,37.76,36.84,0.17,3,1.06,1,0.00,0.98,0.98,0.98,missing_purchase,
848,14,0.00,24.4500,39.05,23.43,0.34,1,0.78,1,0.45,-0.01,0.01,-0.01,normal,
849,14,0.45,23.8000,34.38,23.33,0.15,5,0.00,0,0.17,0.13,0.13,0.13,evaporation,
850,14,0.17,23.6833,39.75,33.86,0.13,4,1.43,1,0.04,1.43,1.43,1.43,missing_purchase,
851,14,0.04,23.6167,28.58,26.33,0.06,9,0.46,1,0.33,0.11,0.11,0.11,evaporation,
852,14,0.33,24.2000,32.44,26.88,0.09,3,0.00,0,0.24,0.00,0.00,0.00,normal,
853,14,0.24,23.6167,40.89,28.09,0.03,8,0.00,0,0.20,0.01,0.01,0.01,normal,
854,14,0.20,23.6500,28.06,34.77,0.04,5,0.00,0,0.16,0.00,0.00,0.00,normal,
855,14,0.16,23.8000,41.57,35.08,0.05,10,0.00,0,0.11,0.00,0.00,0.00,normal,
856,14,0.11,24.4833,34.19,33.78,0.27,1,0.69,1,0.11,0.42,0.42,0.42,theft,
857,14,0.11,24.0833,29.64,20.50,0.23,4,0.69,1,0.10,0.47,0.47,0.47,theft,
858,14,0.10,23.5833,32.57,32.16,0.33,5,0.84,1,0.61,-0.00,0.00,-0.00,normal,
859,14,0.61,23.5833,35.54,28.91,0.04,9,0.00,0,0.57,0.00,0.00,0.00,normal,
860,14,0.57,24.0167,32.45,32.10,0.24,6,0.00,0,0.33,-0.00,0.00,-0.00,normal,
861,14,0.33,24.2500,39.95,27.39,0.18,6,0.93,1,0.15,0.93,0.93,0.93,missing_purchase,
862,14,0.15,23.8167,41.69,37.49,0.26,7,1.12,1,1.00,0.01,0.01,0.01,normal,
863,14,1.00,23.8000,30.29,34.56,0.41,7,0.00,0,0.16,0.43,0.43,0.43,theft,
864,14,0.16,24.1167,36.37,22.87,0.12,9,0.64,1,0.01,0.67,0.67,0.67,theft,
865,14,0.01,23.5667,41.06,31.81,0.02,5,0.24,1,0.23,0.00,0.00,0.00,normal,
866,14,0.23,24.0833,34.47,31.36,0.04,7,0.00,0,0.07,0.12,0.12,0.12,evaporation,
867,14,0.07,24.0167,28.59,36.52,0.26,9,1.72,1,0.00,1.53,1.53,1.53,missing_purchase,
868,14,0.00,24.2833,34.49,20.54,0.20,8,0.47,1,0.28,-0.01,0.01,-0.01,normal,
869,14,0.28,24.2000,40.50,28.34,0.10,4,0.00,0,0.19,-0.01,0.01,-0.01,normal,
870,14,0.19,24.3000,31.88,39.89,0.36,10,1.14,1,0.97,-0.00,0.00,-0.00,normal,
871,14,0.97,23.7667,36.79,29.52,0.07,9,0.00,0,0.77,0.13,0.13,0.13,evaporation,
872,14,0.77,23.5167,39.83,23.26,0.52,3,0.55,1,0.65,0.15,0.15,0.15,evaporation,
873,14,0.65,23.5500,31.82,28.39,0.12,5,0.00,0,0.41,0.12,0.12,0.12,evaporation,
874,14,0.41,24.1667,41.11,30.28,0.18,2,1.60,1,0.23,1.60,1.60,1.60,missing_purchase,
875,14,0.23,24.1333,38.54,30.87,0.32,5,0.57,1,0.06,0.42,0.42,0.42,theft,
876,14,0.06,24.2333,37.64,21.92,0.22,3,0.74,1,0.18,0.40,0.40,0.40,theft,
877,14,0.18,24.0500,31.94,35.58,0.49,3,1.00,1,0.00,0.69,0.69,0.69,missing_purchase,
878,14,0.00,23.6000,31.05,30.07,0.11,9,0.28,1,0.06,0.11,0.11,0.11,evaporation,
879,14,0.06,24.3833,41.33,36.92,0.26,2,0.74,1,0.09,0.45,0.45,0.45,theft,
880,14,0.09,24.4667,29.07,36.38,0.06,5,0.16,1,0.19,0.00,0.00,0.00,normal,
881,14,0.19,23.6333,39.44,37.79,0.22,6,0.61,1,0.15,0.43,0.43,0.43,theft,
882,14,0.15,23.8167,28.40,36.29,0.32,3,0.68,1,0.00,0.51,0.51,0.51,missing_purchase,
883,14,0.00,24.2333,39.59,27.51,0.04,2,0.52,1,0.00,0.48,0.48,0.48,missing_purchase,
884,14,0.00,23.5667,38.13,34.69,0.11,1,1.03,1,0.00,0.92,0.92,0.92,missing_purchase,
885,14,0.00,24.3333,42.62,36.86,0.46,1,1.10,1,0.00,0.64,0.64,0.64,missing_purchase,
886,14,0.00,23.5667,40.11,25.21,0.08,10,0.27,1,0.04,0.15,0.15,0.15,evaporation,
887,14,0.04,23.6833,42.69,25.59,0.07,5,0.76,1,0.03,0.70,0.70,0.70,theft,
888,14,0.03,23.8667,40.47,42.10,0.08,9,0.24,1,0.07,0.12,0.12,0.12,evaporation,
889,14,0.07,23.6000,43.74,40.26,0.41,5,1.20,1,0.00,0.86,0.86,0.86,missing_purchase,
890,14,0.00,23.6667,44.31,35.74,0.03,4,0.25,1,0.21,0.01,0.01,0.01,normal,
891,14,0.21,24.4000,42.95,32.33,0.22,8,0.59,1,0.07,0.51,0.51,0.51,theft,
892,14,0.07,23.6000,39.27,32.10,0.04,4,0.20,1,0.09,0.14,0.14,0.14,evaporation,
893,14,0.09,24.3000,44.89,27.47,0.06,3,0.71,1,0.18,0.56,0.56,0.56,theft,
894,14,0.18,23.8833,42.93,36.14,0.06,5,0.56,1,0.68,-0.00,0.00,-0.00,normal,
895,14,0.68,24.2833,40.18,44.52,0.18,5,0.00,0,0.49,0.01,0.01,0.01,normal,
896,14,0.49,23.9500,39.32,26.39,0.31,8,0.31,1,0.01,0.48,0.48,0.48,theft,
897,14,0.01,23.8833,39.26,44.97,0.03,8,0.27,1,0.13,0.12,0.12,0.12,evaporation,
898,14,0.13,24.2167,38.60,27.87,0.30,2,0.98,1,0.00,0.81,0.81,0.81,missing_purchase,
899,14,0.00,24.2833,44.48,44.56,0.24,10,1.47,1,1.22,0.01,0.01,0.01,normal,
900,14,1.22,23.9167,38.86,41.76,0.36,10,1.53,1,0.86,1.53,1.53,1.53,missing_purchase,
901,14,0.86,24.1167,39.91,40.79,0.17,8,0.00,0,0.56,0.13,0.13,0.13,evaporation,
902,14,0.56,24.5000,40.83,34.69,0.11,8,0.24,1,0.26,0.43,0.43,0.43,theft,
903,14,0.26,23.7667,41.43,29.62,0.02,1,0.00,0,0.23,0.01,0.01,0.01,normal,
904,14,0.23,24.0167,42.75,44.44,0.07,3,0.00,0,0.16,0.00,0.00,0.00,normal,
905,14,0.16,24.1500,38.67,26.53,0.60,8,1.58,1,0.00,1.14,1.14,1.14,missing_purchase,
906,14,0.00,23.7000,40.05,34.96,0.29,9,1.16,1,0.00,0.87,0.87,0.87,missing_purchase,
907,14,0.00,24.0667,38.12,40.28,0.10,2,0.25,1,0.15,0.00,0.00,0.00,normal,
908,14,0.15,23.8333,43.97,33.85,0.16,5,0.35,1,0.33,0.01,0.01,0.01,normal,
909,14,0.33,23.6667,41.44,27.69,0.08,2,0.00,0,0.25,0.00,0.00,0.00,normal,
910,14,0.25,24.0167,42.62,38.71,0.06,3,0.00,0,0.05,0.14,0.14,0.14,evaporation,
911,14,0.05,23.9167,39.84,36.82,0.31,5,0.94,1,0.00,0.68,0.68,0.68,missing_purchase,
912,14,0.00,23.8333,38.43,36.81,0.10,10,0.52,1,0.00,0.42,0.42,0.42,missing_purchase,
913,14,0.00,23.5167,36.12,81.88,0.20,6,0.95,1,0.00,0.75,0.75,0.75,missing_purchase,
914,14,0.00,23.9333,32.81,82.85,0.27,2,1.01,1,0.69,0.05,0.05,0.05,evaporation,
915,14,0.69,23.6167,32.70,65.53,0.33,7,0.85,1,0.36,0.85,0.85,0.85,missing_purchase,
916,14,0.36,24.1000,34.12,76.37,0.03,6,0.76,1,1.09,0.00,0.00,0.00,normal,
917,14,1.09,23.9000,32.58,67.64,0.34,4,0.00,0,0.68,0.07,0.07,0.07,evaporation,
918,14,0.68,24.0333,36.49,83.02,0.52,4,0.52,1,0.63,0.05,0.05,0.05,evaporation,
919,14,0.63,24.4000,37.79,67.03,0.31,4,0.17,1,0.07,0.42,0.42,0.42,theft,
920,14,0.07,23.5500,32.38,80.49,0.08,2,0.18,1,0.17,-0.00,0.00,-0.00,normal,
921,14,0.17,24.1167,30.76,74.09,0.31,4,1.22,1,1.02,0.06,0.06,0.06,evaporation,
922,14,1.02,23.5667,35.21,73.15,0.37,7,0.00,0,0.09,0.56,0.56,0.56,theft,
923,14,0.09,23.8333,31.60,75.86,0.31,9,1.36,1,0.00,1.14,1.14,1.14,missing_purchase,
924,14,0.00,23.6833,37.05,81.95,0.04,8,0.25,1,0.21,0.00,0.00,0.00,normal,
925,14,0.21,24.3667,35.94,77.62,0.52,10,1.89,1,0.00,1.58,1.58,1.58,missing_purchase,
926,14,0.00,24.4000,36.15,76.71,0.09,9,0.28,1,0.13,0.06,0.06,0.06,evaporation,
927,14,0.13,23.9833,31.18,69.06,0.23,7,1.47,1,0.00,1.37,1.37,1.37,missing_purchase,
928,14,0.00,23.9333,32.55,87.42,0.08,5,0.38,1,0.30,0.00,0.00,0.00,normal,
929,14,0.30,23.7667,35.49,71.38,0.10,3,0.50,1,0.24,0.46,0.46,0.46,theft,
930,14,0.24,23.7500,36.38,73.38,0.61,7,1.13,1,0.00,0.76,0.76,0.76,missing_purchase,
931,14,0.00,24.1833,37.25,70.45,0.11,1,0.80,1,0.22,0.47,0.47,0.47,theft,
932,14,0.22,24.3500,32.22,79.87,0.05,8,1.40,1,0.17,1.40,1.40,1.40,missing_purchase,
933,14,0.17,24.3333,30.16,88.21,0.44,7,0.94,1,0.63,0.04,0.04,0.04,evaporation,
934,14,0.63,24.2000,35.26,67.44,0.34,3,0.17,1,0.05,0.41,0.41,0.41,theft,
935,14,0.05,24.1000,35.88,90.19,0.47,9,1.19,1,0.00,0.77,0.77,0.77,missing_purchase,
936,14,0.00,23.7667,33.97,67.44,0.09,6,0.25,1,0.16,0.00,0.00,0.00,normal,
937,14,0.16,24.1167,35.90,86.76,0.72,4,1.56,1,0.00,1.00,1.00,1.00,missing_purchase,
938,14,0.00,23.6500,30.85,70.78,0.26,1,0.67,1,0.35,0.06,0.06,0.06,evaporation,
939,14,0.35,23.8833,35.60,68.05,0.09,4,0.00,0,0.25,0.01,0.01,0.01,normal,
940,14,0.25,24.4333,36.27,68.91,0.18,6,0.55,1,0.05,0.57,0.57,0.57,theft,
941,14,0.05,23.5167,35.16,89.44,0.44,1,1.14,1,0.71,0.04,0.04,0.04,evaporation,
942,14,0.71,24.3333,35.37,71.83,0.49,6,0.95,1,0.22,0.95,0.95,0.95,missing_purchase,
943,14,0.22,24.4500,36.50,68.30,0.31,8,0.58,1,0.06,0.43,0.43,0.43,theft,
944,14,0.06,24.4667,37.69,90.04,0.27,4,1.86,1,0.00,1.65,1.65,1.65,missing_purchase,
945,14,0.00,23.8167,31.68,89.04,0.33,6,0.80,1,0.02,0.45,0.45,0.45,theft,
946,14,0.02,24.3167,35.16,86.31,0.08,8,0.21,1,0.15,-0.00,0.00,-0.00,normal,
947,14,0.15,23.9333,37.41,73.98,0.11,2,0.12,1,0.09,0.07,0.07,0.07,evaporation,
948,14,0.09,24.2333,32.09,66.79,0.37,9,1.02,1,0.00,0.74,0.74,0.74,missing_purchase,
949,14,0.00,24.2833,32.61,83.77,0.09,3,0.28,1,0.14,0.05,0.05,0.05,evaporation,
950,14,0.14,24.3333,35.13,65.08,0.18,2,0.53,1,0.41,0.08,0.08,0.08,evaporation,
951,14,0.41,24.0500,35.71,85.73,0.12,10,1.40,1,0.29,1.40,1.40,1.40,missing_purchase,
952,14,0.29,24.2167,33.28,90.36,0.12,3,0.00,0,0.13,0.04,0.04,0.04,evaporation,
953,14,0.13,24.2167,34.74,73.84,0.12,2,0.67,1,0.17,0.51,0.51,0.51,theft,
954,14,0.17,23.6833,33.15,75.19,0.30,10,0.63,1,0.08,0.42,0.42,0.42,theft,
955,14,0.08,24.5000,30.18,80.08,0.05,2,0.20,1,0.18,0.05,0.05,0.05,evaporation,
956,14,0.18,23.7000,32.09,88.00,0.04,10,0.62,1,0.21,0.55,0.55,0.55,theft,
957,14,0.21,23.7667,31.19,90.87,0.08,10,0.59,1,0.28,0.44,0.44,0.44,theft,
958,14,0.28,24.2500,34.21,85.88,0.81,8,1.88,1,0.00,1.35,1.35,1.35,missing_purchase,
959,14,0.00,23.6167,31.80,70.48,0.34,5,0.80,1,0.05,0.41,0.41,0.41,theft,
960,14,0.05,24.0167,33.06,76.65,0.17,4,0.40,1,0.28,0.00,0.00,0.00,normal,
961,14,0.28,23.9333,36.34,65.78,0.35,4,0.52,1,0.03,0.42,0.42,0.42,theft,
962,14,0.03,24.4667,31.99,80.74,0.07,8,1.40,1,0.00,1.36,1.36,1.36,missing_purchase,
963,14,0.00,23.6333,36.97,91.31,0.04,7,0.25,1,0.21,0.00,0.00,0.00,normal,
964,14,0.21,24.2833,34.78,66.97,0.05,4,1.25,1,0.16,1.25,1.25,1.25,missing_purchase,
965,14,0.16,24.0000,37.27,91.91,0.34,10,0.64,1,0.02,0.44,0.44,0.44,theft,
966,14,0.02,24.3500,30.36,71.85,0.05,7,0.23,1,0.20,0.00,0.00,0.00,normal,
967,14,0.20,23.6333,37.74,80.11,0.19,9,1.29,1,0.01,1.29,1.29,1.29,missing_purchase,
968,14,0.01,24.0167,37.44,88.70,0.14,3,0.54,1,0.37,0.04,0.04,0.04,evaporation,
969,14,0.37,23.8333,30.35,68.45,0.81,6,1.78,1,0.00,1.34,1.34,1.34,missing_purchase,
970,14,0.00,24.4833,33.44,89.38,0.53,9,1.26,1,0.69,0.04,0.04,0.04,evaporation,
971,14,0.69,24.4500,31.32,84.90,0.30,9,0.00,0,0.34,0.05,0.05,0.05,evaporation,
972,14,0.34,24.2000,35.09,76.88,0.04,3,0.62,1,0.30,0.62,0.62,0.62,missing_purchase,
973,14,0.30,23.5333,33.76,69.42,0.18,2,0.50,1,0.01,0.61,0.61,0.61,theft,
974,14,0.01,24.4833,33.96,76.92,0.08,8,0.27,1,0.14,0.06,0.06,0.06,evaporation,
975,14,0.14,24.4000,33.76,53.70,0.11,5,0.89,1,0.03,0.89,0.89,0.89,missing_purchase,
976,14,0.03,23.6833,34.68,68.75,0.30,10,0.77,1,0.02,0.48,0.48,0.48,theft,
977,14,0.02,24.1167,29.70,74.95,0.12,3,0.31,1,0.00,0.21,0.21,0.21,missing_purchase,
978,14,0.00,23.9333,35.36,56.15,0.19,2,0.80,1,0.03,0.58,0.58,0.58,theft,
979,14,0.03,23.5167,30.27,74.53,0.27,2,0.62,1,0.38,0.00,0.00,0.00,normal,
980,14,0.38,23.6500,28.23,61.51,0.09,5,0.00,0,0.29,0.00,0.00,0.00,normal,
981,14,0.29,23.5000,30.64,51.10,0.35,10,1.36,1,0.00,1.30,1.30,1.30,missing_purchase,
982,14,0.00,23.6333,29.69,51.22,0.05,1,0.25,1,0.20,0.00,0.00,0.00,normal,
983,14,0.20,24.0833,35.62,59.53,0.16,3,0.60,1,0.18,0.46,0.46,0.46,theft,
984,14,0.18,24.3167,34.92,52.23,0.16,7,1.75,1,0.02,1.75,1.75,1.75,missing_purchase,
985,14,0.02,23.8000,33.18,73.86,0.20,5,0.52,1,0.28,0.06,0.06,0.06,evaporation,
986,14,0.28,24.1333,29.05,66.64,0.08,8,0.00,0,0.14,0.06,0.06,0.06,evaporation,
987,14,0.14,23.9000,31.81,64.08,0.09,6,0.11,1,0.16,0.00,0.00,0.00,normal,
988,14,0.16,23.9500,33.05,52.32,0.07,4,0.00,0,0.09,0.00,0.00,0.00,normal,
989,14,0.09,24.2500,29.24,62.38,0.07,5,0.18,1,0.13,0.07,0.07,0.07,evaporation,
990,14,0.13,23.5833,35.26,61.94,0.16,4,0.28,1,0.17,0.08,0.08,0.08,evaporation,
991,14,0.17,23.8000,32.55,63.77,0.33,9,0.63,1,0.06,0.41,0.41,0.41,theft,
992,14,0.06,23.9500,31.30,61.62,0.58,6,1.52,1,0.00,1.00,1.00,1.00,missing_purchase,
993,14,0.00,23.7667,32.68,69.22,0.25,3,1.14,1,0.82,0.07,0.07,0.07,evaporation,
994,14,0.82,23.5333,28.67,71.92,0.12,10,0.00,0,0.09,0.61,0.61,0.61,theft,
995,14,0.09,24.3000,33.36,65.60,0.11,3,0.71,1,0.23,0.46,0.46,0.46,theft,
996,14,0.23,23.5833,33.98,65.10,0.03,9,0.00,0,0.21,-0.01,0.01,-0.01,normal,
997,14,0.21,23.9167,28.93,54.29,0.18,7,0.59,1,0.04,0.58,0.58,0.58,theft,
998,14,0.04,24.2833,32.82,62.17,0.23,10,0.76,1,0.11,0.46,0.46,0.46,theft,
999,14,0.11,24.2167,35.71,66.88,0.29,2,0.69,1,0.10,0.41,0.41,0.41,theft,
1000,14,0.10,23.5000,29.53,70.40,0.04,1,0.15,1,0.21,0.00,0.00,0.00,normal,
1001,14,0.21,24.1833,29.16,56.04,0.75,9,1.73,1,0.00,1.19,1.19,1.19,missing_purchase,
1002,14,0.00,23.7000,28.69,69.24,0.05,3,0.69,1,0.64,-0.00,0.00,-0.00,normal,
1003,14,0.64,23.9667,35.71,61.79,0.64,4,1.76,1,0.00,1.76,1.76,1.76,missing_purchase,
1004,14,0.00,23.8000,32.56,70.85,0.02,7,0.39,1,0.00,0.37,0.37,0.37,missing_purchase,
1005,14,0.00,23.9333,26.03,53.43,0.22,9,0.80,1,0.01,0.57,0.57,0.57,theft,
1006,14,0.01,23.5333,21.34,47.15,0.37,8,1.30,1,0.00,0.94,0.94,0.94,missing_purchase,
1007,14,0.00,23.7333,24.29,48.21,0.16,2,1.02,1,0.00,0.86,0.86,0.86,missing_purchase,
1008,14,0.00,23.7833,26.61,45.43,0.07,6,0.28,1,0.13,0.08,0.08,0.08,evaporation,
1009,14,0.13,23.9500,15.27,42.20,0.09,4,0.58,1,0.57,0.05,0.05,0.05,evaporation,
1010,14,0.57,24.2167,19.41,50.05,0.31,8,0.23,1,0.08,0.41,0.41,0.41,theft,
1011,14,0.08,23.8000,24.40,44.76,0.10,6,0.17,1,0.14,0.01,0.01,0.01,normal,
1012,14,0.14,24.3500,27.62,39.05,0.06,8,1.07,1,1.06,0.09,0.09,0.09,evaporation,
1013,14,1.06,23.7000,17.03,47.30,1.15,8,1.65,1,0.00,1.56,1.56,1.56,missing_purchase,
1014,14,0.00,23.8167,18.05,48.92,0.34,5,2.00,1,0.00,1.66,1.66,1.66,missing_purchase,
1015,14,0.00,23.8667,23.80,39.37,0.31,9,0.80,1,0.09,0.40,0.40,0.40,theft,
